Q001403	Sargon 11 (Sumerian)	rim:E2.1.1.10	Old Akkadian	Agade
Q001404	Sargon 11 (Akkadian)	rim:E2.1.1.11	Old Akkadian	Agade
Q001405	Sargon 12	rim:E2.1.1.12	Old Akkadian	Agade
Q001406	Sargon 13	rim:E2.1.1.13	Old Akkadian	Agade
Q001407	Sargon 15	rim:E2.1.1.15	Old Akkadian	Agade
Q001408	Sargon 2001	rim:E2.1.1.2001	Old Akkadian	Agade
Q001409	Sargon 2003	rim:E2.1.1.2003	Old Akkadian	Agade
Q001410	Sargon 2004	rim:E2.1.1.2004	Old Akkadian	Agade
Q001411	Sargon 2005	rim:E2.1.1.2005	Old Akkadian	Agade
Q001412	Rimuš YN	rim:E2.1.2.0	Old Akkadian	Agade
Q001413	Rimuš 01	rim:E2.1.2.1	Old Akkadian	Agade
Q001414	Rimuš 02	rim:E2.1.2.2	Old Akkadian	Agade
Q001415	Rimuš 03	rim:E2.1.2.3	Old Akkadian	Agade
Q001416	Rimuš 04	rim:E2.1.2.4	Old Akkadian	Agade
Q001417	Rimuš 05	rim:E2.1.2.5	Old Akkadian	Agade
Q001418	Rimuš 06	rim:E2.1.2.6	Old Akkadian	Agade
Q001419	Rimuš 08	rim:E2.1.2.8	Old Akkadian	Agade
Q001420	Rimuš 09	rim:E2.1.2.9	Old Akkadian	Agade
Q001421	Rimuš 2001	rim:E2.1.2.2001	Old Akkadian	Agade
Q001422	Naram-Suen YN	rim:E2.1.4.0	Old Akkadian	Agade
Q001423	Naram-Suen 14	rim:E2.1.4.14	Old Akkadian	Agade
Q001424	Naram-Suen 34	rim:E2.1.4.34	Old Akkadian	Agade
Q001425	Naram-Suen 1004	rim:E2.1.4.1004	Old Akkadian	Agade
Q001426	Naram-Suen 2001	rim:E2.1.4.2001	Old Akkadian	Agade
Q001427	Naram-Suen 2018	rim:E2.1.4.2018	Old Akkadian	Agade
Q001428	Naram-Suen 2019	rim:E2.1.4.2019	Old Akkadian	Agade
Q001429	Naram-Suen 2020	rim:E2.1.4.2020	Old Akkadian	Agade
Q001430	Šar-kali-šarri YN	rim:E2.1.5.0	Old Akkadian	Agade
Q001431	Šar-kali-šarri 04 (Sumerian)	rim:E2.1.5.4	Old Akkadian	Agade
Q001432	Šar-kali-šarri 2014	rim:E2.1.5.2014	Old Akkadian	Agade
Q001433	Erridupizir 1	rim:E2.2.1.1	Old Akkadian	Agade
Q001434	Erridupizir 2	rim:E2.2.1.2	Old Akkadian	Agade
Q001435	Erridupizir 3	rim:E2.2.1.3	Old Akkadian	Agade
Q001436	Urunabadbi 2001	rim:E2.6.1.2001	Old Akkadian	Nippur
Q001438	Nammah-abzu 2002	rim:E2.6.3.2002	Old Akkadian	Nippur
Q001439	Lu-dingirana 2001	rim:E2.7.1.2001	Old Akkadian	Isin
Q001440	Šaratigubisin 2001	rim:E2.8.1.2001	Old Akkadian	Šarrakum
Q001441	*Meskigal 2001	rim:E2.9.1.2001	Old Akkadian	Adab
Q001442	Lugal-giš 2003	rim:E2.9.2.2003	Old Akkadian	Adab
Q001443	UrTUR 1	rim:E2.9.3.1	Old Akkadian	Adab
Q001444	Hala-Adda 1	rim:E2.10.1.1	Old Akkadian	Šuruppak
Q001445	Šuruškin	rim:E2.11.5.1	Old Akkadian	Umma
Q001446	Namahni 1	rim:E2.11.12.1	Old Akkadian	Umma
Q001447	Lugal-anatuma 1	rim:E2.11.13.1	Old Akkadian	Umma
Q001448	Puzurmama 2001	rim:E2.12.5.2001	Old Akkadian	Girsu
Q001449	Urniginak 1	rim:E2.13.1.1	Old Akkadian	Uruk
Q001450	Urgigirak 2001	rim:E2.13.2.2001	Old Akkadian	Uruk
Q001451	Kuda 1	rim:E2.13.3.1	Old Akkadian	Uruk
Q001452	Kuda 1001	rim:E2.13.3.1001	Old Akkadian	Uruk
Q001453	Ur-Utu 2001	rim:E2.13.5.2001	Old Akkadian	Uruk
Q001454	Utu-hegal 2	rim:E2.13.6.2	Old Akkadian	Uruk
Q001455	Utu-hegal 5	rim:E2.13.6.5	Old Akkadian	Uruk
Q001456	Utu-hegal 6	rim:E2.13.6.6	Old Akkadian	Uruk
Q001457	Utu-hegal 2001	rim:E2.13.6.2001	Old Akkadian	Uruk
Q001458	Utu-hegal 2002	rim:E2.13.6.2002	Old Akkadian	Uruk
Q001459	Ur-Ningirsu I 1	rim:E3/1.1.1.1	Lagaš II	Girsu
Q001460	Ur-Ningirsu I 2	rim:E3/1.1.1.2	Lagaš II	Girsu
Q001461	Ur-Ningirsu I 3	rim:E3/1.1.1.3	Lagaš II	Girsu
Q001462	Ur-Ningirsu I 4	rim:E3/1.1.1.4	Lagaš II	Girsu
Q001463	Ur-Ningirsu I 5	rim:E3/1.1.1.5	Lagaš II	Girsu
Q001464	Ur-Ningirsu I 6	rim:E3/1.1.1.6	Lagaš II	Girsu
Q001465	Ur-Bau 02	rim:E3/1.1.6.2	Lagaš II	Girsu
Q001466	Ur-Bau 05	rim:E3/1.1.6.5	Lagaš II	Girsu
Q001467	Ur-Bau 06	rim:E3/1.1.6.6	Lagaš II	Girsu
Q001468	Ur-Bau 07	rim:E3/1.1.6.7	Lagaš II	Girsu
Q001469	Ur-Bau 08		Lagaš II	Girsu
Q001470	Ur-Bau 09	rim:E3/1.1.6.9	Lagaš II	Girsu
Q001471	Ur-Bau 10	rim:E3/1.1.6.10	Lagaš II	Girsu
Q001472	Ur-Bau 11	rim:E3/1.1.6.11	Lagaš II	Girsu
Q001473	Gudea 005	rim:E3/1.1.7.5	Lagaš II	Girsu
Q001474	Gudea 007	rim:E3/1.1.7.7	Lagaš II	Girsu
Q001475	Gudea 009	rim:E3/1.1.7.9	Lagaš II	Girsu
Q001476	Gudea 010	rim:E3/1.1.7.10	Lagaš II	Girsu
Q001477	Gudea 011a	rim:E3/1.1.7.11a	Lagaš II	Girsu
Q001478	Gudea 012	rim:E3/1.1.7.12	Lagaš II	Girsu
Q001479	Gudea 013	rim:E3/1.1.7.13	Lagaš II	Girsu
Q001480	Gudea 014	rim:E3/1.1.7.14	Lagaš II	Girsu
Q001481	Gudea 015	rim:E3/1.1.7.15	Lagaš II	Girsu
Q001482	Gudea 022	rim:E3/1.1.7.22	Lagaš II	Girsu
Q001483	Gudea 023	rim:E3/1.1.7.23	Lagaš II	Girsu
Q001484	Gudea 027	rim:E3/1.1.7.27	Lagaš II	Girsu
Q001485	Gudea 028	rim:E3/1.1.7.28	Lagaš II	Girsu
Q001486	Gudea 030	rim:E3/1.1.7.30	Lagaš II	Girsu
Q001487	Gudea 032	rim:E3/1.1.7.32	Lagaš II	Girsu
Q001488	Gudea 036	rim:E3/1.1.7.36	Lagaš II	Girsu
Q001489	Gudea 038	rim:E3/1.1.7.38	Lagaš II	Girsu
Q001490	Gudea 045	rim:E3/1.1.7.45	Lagaš II	Girsu
Q001491	Gudea 046	rim:E3/1.1.7.46	Lagaš II	Girsu
Q001492	Gudea 047	rim:E3/1.1.7.47	Lagaš II	Girsu
Q001493	Gudea 050	rim:E3/1.1.7.50	Lagaš II	Girsu
Q001494	Gudea 052	rim:E3/1.1.7.52	Lagaš II	Girsu
Q001495	Gudea 053	rim:E3/1.1.7.53	Lagaš II	Girsu
Q001496	Gudea 055a	rim:E3/1.1.7.55	Lagaš II	Girsu
Q001497	Gudea 056	rim:E3/1.1.7.56	Lagaš II	Girsu
Q001498	Gudea 057	rim:E3/1.1.7.57	Lagaš II	Girsu
Q001499	Gudea 058	rim:E3/1.1.7.58	Lagaš II	Girsu
Q001500	Gudea 059	rim:E3/1.1.7.59	Lagaš II	Girsu
Q001501	Gudea 060	rim:E3/1.1.7.60	Lagaš II	Girsu
Q001502	Gudea 061	rim:E3/1.1.7.61	Lagaš II	Girsu
Q001503	Gudea 065	rim:E3/1.1.7.65	Lagaš II	Girsu
Q001504	Gudea 068	rim:E3/1.1.7.68	Lagaš II	Girsu
Q001505	Gudea 069	rim:E3/1.1.7.69	Lagaš II	Girsu
Q001506	Gudea 070	rim:E3/1.1.7.70	Lagaš II	Girsu
Q001507	Gudea 071	rim:E3/1.1.7.71	Lagaš II	Girsu
Q001508	Gudea 074	rim:E3/1.1.7.74	Lagaš II	Girsu
Q001509	Gudea 075	rim:E3/1.1.7.75	Lagaš II	Girsu
Q001510	Gudea 076	rim:E3/1.1.7.76	Lagaš II	Girsu
Q001511	Gudea 077	rim:E3/1.1.7.77	Lagaš II	Girsu
Q001512	Gudea 078	rim:E3/1.1.7.78	Lagaš II	Girsu
Q001513	Gudea 079	rim:E3/1.1.7.79	Lagaš II	Girsu
Q001514	Gudea 081	rim:E3/1.1.7.81	Lagaš II	Girsu
Q001515	Gudea 082	rim:E3/1.1.7.82	Lagaš II	Girsu
Q001516	Gudea 084	rim:E3/1.1.7.84	Lagaš II	Girsu
Q001517	Gudea 085	rim:E3/1.1.7.85	Lagaš II	Girsu
Q001518	Gudea 086	rim:E3/1.1.7.86	Lagaš II	Girsu
Q001519	Gudea 087	rim:E3/1.1.7.87	Lagaš II	Girsu
Q001520	Gudea 088	rim:E3/1.1.7.88	Lagaš II	Girsu
Q001521	Gudea 089	rim:E3/1.1.7.89	Lagaš II	Girsu
Q001522	Gudea 090	rim:E3/1.1.7.90	Lagaš II	Girsu
Q001523	Gudea 091	rim:E3/1.1.7.91	Lagaš II	Girsu
Q001524	Šulgi 99add (formerly Gudea 092)	rim:E3/1.1.7.92	Ur III	Ur
Q001525	Gudea 093	rim:E3/1.1.7.93	Lagaš II	Girsu
Q001526	Gudea 094	rim:E3/1.1.7.94	Lagaš II	Girsu
Q001527	Gudea 095	rim:E3/1.1.7.95	Lagaš II	Girsu
Q001528	Gudea 096	rim:E3/1.1.7.96	Lagaš II	Girsu
Q001529	Gudea 097	rim:E3/1.1.7.97	Lagaš II	Girsu
Q001530	Gudea 098	rim:E3/1.1.7.98	Lagaš II	Girsu
Q001531	Gudea 099	rim:E3/1.1.7.99	Lagaš II	Girsu
Q001532	Gudea 100	rim:E3/1.1.7.100	Lagaš II	Girsu
Q001533	Gudea Cylinder Fragment 01	rim:E3/1.1.7	Lagaš II	Girsu
Q001534	Gudea Cylinder Fragment 06	rim:E3/1.1.7	Lagaš II	Girsu
Q001535	Gudea Cylinder Fragment 07	rim:E3/1.1.7	Lagaš II	Girsu
Q001536	Gudea Cylinder Fragment 08+03+05+04	rim:E3/1.1.7	Lagaš II	Girsu
Q001537	Gudea Cylinder Fragment 09	rim:E3/1.1.7	Lagaš II	Girsu
Q001538	Gudea Cylinder Fragment 10	rim:E3/1.1.7	Lagaš II	Girsu
Q001539	Gudea Cylinder Fragment 11(+02) and 12	rim:E3/1.1.7	Lagaš II	Girsu
Q001540	Gudea Statue A	rim:E3/1.1.7	Lagaš II	Girsu
Q001541	Gudea Statue B	rim:E3/1.1.7	Lagaš II	Girsu
Q001542	Gudea Statue C	rim:E3/1.1.7	Lagaš II	Girsu
Q001543	Gudea Statue D	rim:E3/1.1.7	Lagaš II	Girsu
Q001544	Gudea Statue E	rim:E3/1.1.7	Lagaš II	Girsu
Q001545	Gudea Statue F	rim:E3/1.1.7	Lagaš II	Girsu
Q001546	Gudea Statue G	rim:E3/1.1.7	Lagaš II	Girsu
Q001547	Gudea Statue H	rim:E3/1.1.7	Lagaš II	Girsu
Q001548	Gudea Statue I	rim:E3/1.1.7	Lagaš II	Girsu
Q001549	Gudea Statue K	rim:E3/1.1.7	Lagaš II	Girsu
Q001551	Gudea Statue M	rim:E3/1.1.7	Lagaš II	Girsu
Q001552	Gudea Statue N	rim:E3/1.1.7	Lagaš II	Girsu
Q001553	Gudea Statue O	rim:E3/1.1.7	Lagaš II	Girsu
Q001554	Gudea Statue P	rim:E3/1.1.7	Lagaš II	Girsu
Q001555	Gudea Statue Q	rim:E3/1.1.7	Lagaš II	Girsu
Q001556	Gudea Statue R	rim:E3/1.1.7	Lagaš II	Girsu
Q001557	Gudea Statue S	rim:E3/1.1.7	Lagaš II	Girsu
Q001558	Gudea Statue T	rim:E3/1.1.7	Lagaš II	Girsu
Q001559	Gudea Statue U	rim:E3/1.1.7	Lagaš II	Girsu
Q001560	Gudea Statue V	rim:E3/1.1.7	Lagaš II	Girsu
Q001561	Gudea Statue W	rim:E3/1.1.7	Lagaš II	Girsu
Q001562	Gudea Statue X	rim:E3/1.1.7	Lagaš II	Girsu
Q001563	Gudea Statue Y	rim:E3/1.1.7	Lagaš II	Girsu
Q001564	Gudea Statue Z	rim:E3/1.1.7	Lagaš II	Girsu
Q001565	Gudea Statue AA	rim:E3/1.1.7	Lagaš II	Girsu
Q001566	Ur-Ningirsu II 01	rim:E3/1.1.8.1	Lagaš II	Girsu
Q001567	Ur-Ningirsu II 04	rim:E3/1.1.8.4	Lagaš II	Girsu
Q001568	Ur-Ningirsu II 05	rim:E3/1.1.8.5	Lagaš II	Girsu
Q001569	Ur-Ningirsu II 06	rim:E3/1.1.8.6	Lagaš II	Girsu
Q001570	Ur-Ningirsu II 07	rim:E3/1.1.8.7	Lagaš II	Girsu
Q001571	Ur-Ningirsu II 08	rim:E3/1.1.8.8	Lagaš II	Girsu
Q001572	Ur-Ningirsu II 09	rim:E3/1.1.8.9	Lagaš II	Girsu
Q001573	Ur-Ningirsu II 10	rim:E3/1.1.8.10	Lagaš II	Girsu
Q001574	Urgar 1	rim:E3/1.1.9.1	Lagaš II	Girsu
Q001575	Urgar 2	rim:E3/1.1.9.2	Lagaš II	Girsu
Q001576	Urgar 3	rim:E3/1.1.9.3	Lagaš II	Girsu
Q001577	Urmama 1	rim:E3/1.1.11.1	Lagaš II	Girsu
Q001578	Nammahni 01	rim:E3/1.1.12.1	Lagaš II	Girsu
Q001579	Nammahni 04	rim:E3/1.1.12.4	Lagaš II	Girsu
Q001580	Nammahni 05	rim:E3/1.1.12.5	Lagaš II	Girsu
Q001581	Nammahni 06	rim:E3/1.1.12.6	Lagaš II	Girsu
Q001582	Nammahni 08	rim:E3/1.1.12.8	Lagaš II	Girsu
Q001583	Nammahni 09	rim:E3/1.1.12.9	Lagaš II	Girsu
Q001584	Nammahni 10	rim:E3/1.1.12.10	Lagaš II	Girsu
Q001585	Nammahni 12	rim:E3/1.1.12.12	Lagaš II	Girsu
Q001586	Nammahni 13	rim:E3/1.1.12.13	Lagaš II	Girsu
Q001587	Nammahni 14	rim:E3/1.1.12.14	Lagaš II	Girsu
Q001588	Nammahni 15	rim:E3/1.1.12.15	Lagaš II	Girsu
Q001589	Nammahni 16	rim:E3/1.1.12.16	Lagaš II	Girsu
Q001590	Hala-Bau 1001	rim:E3/1.1.0.1001	Lagaš II	Girsu
Q001591	Lagaš II Unidentified 1002	rim:E3/1.1.0.1002	Lagaš II	Girsu
Q001592	Lagaš II Unidentified 1003	rim:E3/1.1.0.1003	Lagaš II	Girsu
Q001593	Lagaš II Unidentified 1004	rim:E3/1.1.0.1004	Lagaš II	Girsu
Q001594	Lagaš II Unidentified 1005	rim:E3/1.1.0.1005	Lagaš II	Girsu
Q001595	Lagaš II Unidentified 1006	rim:E3/1.1.0.1006	Lagaš II	Girsu
Q001596	Lagaš II Unidentified 1007	rim:E3/1.1.0.1007	Lagaš II	Girsu
Q001597	Lagaš II Unidentified 1008	rim:E3/1.1.0.1008	Lagaš II	Girsu
Q001598	Lagaš II Unidentified 1009	rim:E3/1.1.0.1009	Lagaš II	Girsu
Q001599	Lagaš II Unidentified 1010	rim:E3/1.1.0.1010	Lagaš II	Girsu
Q001600	Lagaš II Unidentified 1011	rim:E3/1.1.0.1011	Lagaš II	Girsu
Q001601	Lagaš II Unidentified 1012	rim:E3/1.1.0.1012	Lagaš II	Girsu
Q001602	Lagaš II Unidentified 1013	rim:E3/1.1.0.1013	Lagaš II	Girsu
Q001603	Lagaš II Unidentified 1014	rim:E3/1.1.0.1014	Lagaš II	Girsu
Q001604	Lagaš II Unidentified 1015	rim:E3/1.1.0.1015	Lagaš II	Girsu
Q001605	Lagaš II Unidentified 1016	rim:E3/1.1.0.1016	Lagaš II	Girsu
Q001606	Lagaš II Unidentified 1017	rim:E3/1.1.0.1017	Lagaš II	Girsu
Q001607	Lagaš II Unidentified 1018	rim:E3/1.1.0.1018	Lagaš II	Girsu
Q001608	Lagaš II Unidentified 1019	rim:E3/1.1.0.1019	Lagaš II	Girsu
Q001609	Lagaš II Unidentified 1020	rim:E3/1.1.0.1020	Lagaš II	Girsu
Q001610	Lagaš II Unidentified 1021	rim:E3/1.1.0.1021	Lagaš II	Girsu
Q001611	Lagaš II Unidentified 1022	rim:E3/1.1.0.1022	Lagaš II	Girsu
Q001612	Lagaš II Unidentified 1023	rim:E3/1.1.0.1023	Lagaš II	Girsu
Q001613	Lagaš II Unidentified 1024	rim:E3/1.1.0.1024	Lagaš II	Girsu
Q001614	Lagaš II Unidentified 1025	rim:E3/1.1.0.1025	Lagaš II	Girsu
Q001615	Lagaš II Unidentified 1026	rim:E3/1.1.0.1026	Lagaš II	Girsu
Q001616	Lagaš II Unidentified 1027	rim:E3/1.1.0.1027	Lagaš II	Girsu
Q001617	Ur-Namma YN	rim:E3/2.1.1.0	Ur III	Ur
Q001618	Ur-Namma 01	rim:E3/2.1.1.1	Ur III	Ur
Q001619	Ur-Namma 03	rim:E3/2.1.1.3	Ur III	Ur
Q001620	Ur-Namma 06	rim:E3/2.1.1.6	Ur III	Ur
Q001621	Ur-Namma 07	rim:E3/2.1.1.7	Ur III	Ur
Q001622	Ur-Namma 08	rim:E3/2.1.1.8	Ur III	Ur
Q001623	Ur-Namma 09	rim:E3/2.1.1.9	Ur III	Ur
Q001624	Ur-Namma 18	rim:E3/2.1.1.18	Ur III	Ur
Q001625	Ur-Namma 21, ex. 1	rim:E3/2.1.1.21, ex. 1	Ur III	Ur
Q001626	Ur-Namma 21, ex. 2	rim:E3/2.1.1.21, ex. 2	Ur III	Ur
Q001627	Ur-Namma 22	rim:E3/2.1.1.22	Ur III	Ur
Q001628	Ur-Namma 23	rim:E3/2.1.1.23	Ur III	Ur
Q001629	Ur-Namma 27	rim:E3/2.1.1.27	Ur III	Ur
Q001630	Ur-Namma 29	rim:E3/2.1.1.29	Ur III	Ur
Q001632	Ur-Namma 31	rim:E3/2.1.1.31	Ur III	Ur
Q001633	Ur-Namma 32	rim:E3/2.1.1.32	Ur III	Ur
Q001634	Ur-Namma 36	rim:E3/2.1.1.36	Ur III	Ur
Q001635	Ur-Namma 38	rim:E3/2.1.1.38	Ur III	Ur
Q001636	Ur-Namma 41	rim:E3/2.1.1.41	Ur III	Ur
Q001637	Ur-Namma 42	rim:E3/2.1.1.42	Ur III	Ur
Q001638	Ur-Namma 43	rim:E3/2.1.1.43	Ur III	Ur
Q001639	Ur-Namma 44	rim:E3/2.1.1.44	Ur III	Ur
Q001640	Ur-Namma 45	rim:E3/2.1.1.45	Ur III	Ur
Q001641	Ur-Namma 46	rim:E3/2.1.1.46	Ur III	Ur
Q001642	Ur-Namma 47	rim:E3/2.1.1.47	Ur III	Ur
Q001643	Ur-Namma 48	rim:E3/2.1.1.48	Ur III	Ur
Q001644	Ur-Namma 49	rim:E3/2.1.1.49	Ur III	Ur
Q001645	Ur-Namma 50	rim:E3/2.1.1.50	Ur III	Ur
Q001646	Ur-Namma 51	rim:E3/2.1.1.51	Ur III	Ur
Q001647	Ur-Namma 52	rim:E3/2.1.1.52	Ur III	Ur
Q001648	Ur-Namma 53	rim:E3/2.1.1.53	Ur III	Ur
Q001649	Ur-Namma 2001	rim:E3/2.1.1.2001	Ur III	Ur
Q001650	Šulgi YN	rim:E3/2.1.2.0	Ur III	Ur
Q001651	Šulgi 01	rim:E3/2.1.2.1	Ur III	Ur
Q001652	Šulgi 02	rim:E3/2.1.2.2	Ur III	Ur
Q001653	Šulgi 05	rim:E3/2.1.2.5	Ur III	Ur
Q001654	Šulgi 07	rim:E3/2.1.2.7	Ur III	Ur
Q001655	Šulgi 08	rim:E3/2.1.2.8	Ur III	Ur
Q001656	Šulgi 14	rim:E3/2.1.2.14	Ur III	Ur
Q001657	Šulgi 15	rim:E3/2.1.2.15	Ur III	Ur
Q001658	Šulgi 17	rim:E3/2.1.2.17	Ur III	Ur
Q001660	Šulgi 19	rim:E3/2/1.2.19	Ur III	Ur
Q001662	Šulgi 24	rim:E3/2.1.2.24	Ur III	Ur
Q001668	Šulgi 34	rim:E3/2.1.2.34	Ur III	Ur
Q001670	Šulgi 36	rim:E3/2.1.2.36	Ur III	Ur
Q001671	Šulgi 37	rim:E3/2.1.2.37	Ur III	Ur
Q001672	Šulgi 38 (Sumerian and Akkadian)	rim:E3/2.1.2.38	Ur III	Ur
Q001673	Šulgi 40	rim:E3/2.1.2.40	Ur III	Ur
Q001674	Šulgi 41	rim:E3/2.1.2.41	Ur III	Ur
Q001675	Šulgi 43	rim:E3/2.1.2.43	Ur III	Ur
Q001676	Šulgi 44	rim:E3/2.1.2.44	Ur III	Ur
Q001678	Šulgi 46	rim:E3/2.1.2.46	Ur III	Ur
Q001679	Šulgi 47	rim:E3/2.1.2.47	Ur III	Ur
Q001680	Šulgi 48	rim:E3/2.1.2.48	Ur III	Ur
Q001681	Šulgi 49	rim:E3/2.1.2.49	Ur III	Ur
Q001682	Šulgi 50	rim:E3/2.1.2.50	Ur III	Ur
Q001683	Šulgi 51	rim:E3/2.1.2.51	Ur III	Ur
Q001684	Šulgi 52	rim:E3/2.1.2.52	Ur III	Ur
Q001685	Šulgi 53	rim:E3/2.1.2.53	Ur III	Ur
Q001686	Šulgi 54	rim:E3/2.1.2.54	Ur III	Ur
Q001687	Šulgi 55	rim:E3/2.1.2.55	Ur III	Ur
Q001688	Šulgi 56	rim:E3/2.1.2.56	Ur III	Ur
Q001689	Šulgi 57	rim:E3/2.1.2.57	Ur III	Ur
Q001690	Šulgi 58	rim:E3/2.1.2.58	Ur III	Ur
Q001691	Šulgi 59	rim:E3/2.1.2.59	Ur III	Ur
Q001692	Šulgi 60	rim:E3/2.1.2.60	Ur III	Ur
Q001693	Šulgi 61	rim:E3/2.1.2.61	Ur III	Ur
Q001694	Šulgi 62	rim:E3/2.1.2.62	Ur III	Ur
Q001695	Šulgi 63	rim:E3/2.1.2.63	Ur III	Ur
Q001696	Šulgi 64	rim:E3/2.1.2.64	Ur III	Ur
Q001698	Šulgi 66	rim:E3/2.1.2.66	Ur III	Ur
Q001699	Šulgi 67	rim:E3/2.1.2.67	Ur III	Ur
Q001700	Šulgi 68	rim:E3/2.1.2.68	Ur III	Ur
Q001701	Šulgi 69	rim:E3/2.1.2.69	Ur III	Ur
Q001702	Šulgi 70	rim:E3/2.1.2.70	Ur III	Ur
Q001703	Šulgi 71	rim:E3/2.1.2.71	Ur III	Ur
Q001704	Šulgi 72	rim:E3/2.1.2.72	Ur III	Ur
Q001705	Šulgi 73	rim:E3/2.1.2.73	Ur III	Ur
Q001706	Šulgi 74	rim:E3/2.1.2.74	Ur III	Ur
Q001707	Šulgi 75	rim:E3/2.1.2.75	Ur III	Ur
Q001708	Šulgi 76	rim:E3/2.1.2.76	Ur III	Ur
Q001709	Šulgi 77	rim:E3/2.1.2.77	Ur III	Ur
Q001710	Šulgi 78	rim:E3/2.1.2.78	Ur III	Ur
Q001711	Šulgi 79	rim:E3/2.1.2.79	Ur III	Ur
Q001712	Šulgi 80	rim:E3/2.1.2.80	Ur III	Ur
Q001713	Šulgi 81	rim:E3/2.1.2.81	Ur III	Ur
Q001714	Šulgi 82	rim:E3/2.1.2.82	Ur III	Ur
Q001715	Šulgi 83	rim:E3/2.1.2.83	Ur III	Ur
Q001716	Šulgi 84	rim:E3/2.1.2.84	Ur III	Ur
Q001717	Šulgi 85	rim:E3/2.1.2.85	Ur III	Ur
Q001718	Šulgi 86	rim:E3/2.1.2.86	Ur III	Ur
Q001719	Šulgi 87	rim:E3/2.1.2.87	Ur III	Ur
Q001720	Šulgi 88	rim:E3/2.1.2.88	Ur III	Ur
Q001721	Šulgi 90	rim:E3/2.1.2.90	Ur III	Ur
Q001722	Šulgi 91	rim:E3/2.1.2.91	Ur III	Ur
Q001723	Šulgi 92	rim:E3/2.1.2.92	Ur III	Ur
Q001724	Šulgi 93	rim:E3/2.1.2.93	Ur III	Ur
Q001725	Šulgi 94	rim:E3/2.1.2.94	Ur III	Ur
Q001726	Šulgi 95	rim:E3/2.1.2.95	Ur III	Ur
Q001727	Šulgi 96	rim:E3/2.1.2.96	Ur III	Ur
Q001728	Šulgi 97	rim:E3/2.1.2.97	Ur III	Ur
Q001729	Šulgi 2001	rim:E3/2.1.2.2001	Ur III	Ur
Q001730	Šulgi 2002	rim:E3/2.1.2.2002	Ur III	Ur
Q001731	Šulgi 2003	rim:E3/2.1.2.2003	Ur III	Ur
Q001732	Šulgi 2004	rim:E3/2.1.2.2004	Ur III	Ur
Q001733	Šulgi 2005	rim:E3/2.1.2.2005	Ur III	Ur
Q001734	Šulgi 2006	rim:E3/2.1.2.2006	Ur III	Ur
Q001735	Šulgi 2007	rim:E3/2.1.2.2007	Ur III	Ur
Q001736	Šulgi 2008	rim:E3/2.1.2.2008	Ur III	Ur
Q001737	Šulgi 2009	rim:E3/2.1.2.2009	Ur III	Ur
Q001738	Šulgi 2010	rim:E3/2.1.2.2010	Ur III	Ur
Q001739	Šulgi 2011	rim:E3/2.1.2.2011	Ur III	Ur
Q001740	Šulgi 2012	rim:E3/2.1.2.2012	Ur III	Ur
Q001741	Šulgi 2013	rim:E3/2.1.2.2013	Ur III	Ur
Q001742	Šulgi 2014	rim:E3/2.1.2.2014	Ur III	Ur
Q001743	Šulgi 2015	rim:E3/2.1.2.2015	Ur III	Ur
Q001744	Šulgi 2016	rim:E3/2.1.2.2016	Ur III	Ur
Q001745	Šulgi 2017	rim:E3/2.1.2.2017	Ur III	Ur
Q001746	Šulgi 2018	rim:E3/2.1.2.2018	Ur III	Ur
Q001747	Šulgi 2019	rim:E3/2.1.2.2019	Ur III	Ur
Q001748	Šulgi 2020	rim:E3/2.1.2.2020	Ur III	Ur
Q001749	Šulgi 2021	rim:E3/2.1.2.2021	Ur III	Ur
Q001750	Šulgi 2022	rim:E3/2.1.2.2022	Ur III	Ur
Q001751	Šulgi 2023	rim:E3/2.1.2.2023	Ur III	Ur
Q001752	Šulgi 2024	rim:E3/2.1.2.2024	Ur III	Ur
Q001753	Šulgi 2025	rim:E3/2.1.2.2025	Ur III	Ur
Q001754	Šulgi 2026	rim:E3/2.1.2.2026	Ur III	Ur
Q001755	Šulgi 2027	rim:E3/2.1.2.2027	Ur III	Ur
Q001756	Šulgi 2028	rim:E3/2.1.2.2028	Ur III	Ur
Q001757	Šulgi 2029	rim:E3/2.1.2.2029	Ur III	Ur
Q001758	Šulgi 2030	rim:E3/2.1.2.2030	Ur III	Ur
Q001759	Šulgi 2031	rim:E3/2.1.2.2031	Ur III	Ur
Q001760	Šulgi 2032	rim:E3/2.1.2.2032	Ur III	Ur
Q001761	Šulgi 2033	rim:E3/2.1.2.2033	Ur III	Ur
Q001762	Šulgi 2034	rim:E3/2.1.2.2034	Ur III	Ur
Q001763	Šulgi 2035	rim:E3/2.1.2.2035	Ur III	Ur
Q001764	Šulgi 2036	rim:E3/2.1.2.2036	Ur III	Ur
Q001765	Šulgi 2037	rim:E3/2.1.2.2037	Ur III	Ur
Q001766	Šulgi 2038	rim:E3/2.1.2.2038	Ur III	Ur
Q001767	Šulgi 2039	rim:E3/2.1.2.2039	Ur III	Ur
Q001768	Šulgi 2040	rim:E3/2.1.2.2040	Ur III	Ur
Q001769	Šulgi 2041	rim:E3/2.1.2.2041	Ur III	Ur
Q001770	Šulgi 2042	rim:E3/2.1.2.2042	Ur III	Ur
Q001771	Šulgi 2043	rim:E3/2.1.2.2043	Ur III	Ur
Q001772	Šulgi 2044	rim:E3/2.1.2.2044	Ur III	Ur
